doc_id,topic,topic_label,organisation,org_type,date
1320,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-08
1321,1,Pupil attainment and exam results,fft,ed_res_org,2023-12-08
1322,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2023-12-08
1323,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-09
1324,23,Outlier / noise,epi,think_tank,2023-12-10
1325,7,Pupil attendance and absence,schoolsweek,ed_journalism,2023-12-11
1326,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-11
1327,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-11
1328,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-11
1329,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-11
1330,-1,Outlier / noise,fed,prof_body,2023-12-12
1331,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-12
1332,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2023-12-12
1333,23,Outlier / noise,schoolsweek,ed_journalism,2023-12-13
1334,21,Pupil suspensions and exclusions,fft,ed_res_org,2023-12-13
1335,15,AI and digital technology in education,fed,prof_body,2023-12-13
1336,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-13
1337,14,Education research and evidence foundations,nuffield,think_tank,2023-12-13
1338,-1,Outlier / noise,gov,gov_inst,2023-12-13
1339,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-13
1340,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-14
1341,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-14
1342,7,Pupil attendance and absence,schoolsweek,ed_journalism,2023-12-14
1343,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2023-12-14
1344,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-14
1345,-1,Outlier / noise,gov,gov_inst,2023-12-14
1346,23,Outlier / noise,schoolsweek,ed_journalism,2023-12-14
1347,7,Pupil attendance and absence,fft,ed_res_org,2023-12-14
1348,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2023-12-14
1349,6,Guidance for schools and children,schoolsweek,ed_journalism,2023-12-15
1350,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-15
1351,0,Ofsted inspections and accountability,fft,ed_res_org,2023-12-15
1352,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2023-12-15
1353,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-15
1354,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-15
1355,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2023-12-15
1356,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-15
1357,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-15
1358,18,Education ministers and political leadership,schoolsweek,ed_journalism,2023-12-16
1359,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2023-12-16
1360,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2023-12-17
1361,4,Academy trusts and school governance,schoolsweek,ed_journalism,2023-12-18
1362,8,Academy trust statements and responses,schoolsweek,ed_journalism,2023-12-18
1363,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-19
1364,12,School funding and education budgets,schoolsweek,ed_journalism,2023-12-19
1365,6,Guidance for schools and children,schoolsweek,ed_journalism,2023-12-19
1366,6,Guidance for schools and children,schoolsweek,ed_journalism,2023-12-19
1367,6,Guidance for schools and children,gov,gov_inst,2023-12-19
1368,12,School funding and education budgets,gov,gov_inst,2023-12-19
1369,1,Pupil attainment and exam results,gov,gov_inst,2023-12-19
1370,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-19
1371,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-19
1372,16,Teachers’ pay review and STRB,gov,gov_inst,2023-12-20
1373,17,Local authorities and education oversight,gov,gov_inst,2023-12-20
1374,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2023-12-20
1375,-1,Outlier / noise,fed,prof_body,2023-12-20
1376,-1,Outlier / noise,fed,prof_body,2023-12-20
1377,19,Education leadership and professional development,fed,prof_body,2023-12-20
1378,19,Education leadership and professional development,fed,prof_body,2023-12-20
1379,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-20
1380,-1,Outlier / noise,fed,prof_body,2023-12-20
1381,1,Pupil attainment and exam results,gov,gov_inst,2023-12-21
1382,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-21
1383,0,Ofsted inspections and accountability,epi,think_tank,2023-12-21
1384,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-21
1385,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2023-12-21
1386,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2023-12-28
1387,-1,Outlier / noise,schoolsweek,ed_journalism,2023-12-29
1388,19,Education leadership and professional development,schoolsweek,ed_journalism,2024-01-01
1389,-1,Outlier / noise,fed,prof_body,2024-01-01
1390,0,Ofsted inspections and accountability,gov,gov_inst,2024-01-02
1391,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-02
1392,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-02
1393,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-03
1394,-1,Outlier / noise,gov,gov_inst,2024-01-03
1395,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-04
1396,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-01-04
1397,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-01-04
1398,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-05
1399,14,Education research and evidence foundations,nuffield,think_tank,2024-01-05
1400,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-05
1401,7,Pupil attendance and absence,gov,gov_inst,2024-01-08
1402,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-08
1403,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-01-08
1404,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-01-08
1405,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-09
1406,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-09
1407,7,Pupil attendance and absence,fft,ed_res_org,2024-01-09
1408,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-09
1409,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-01-10
1410,-1,Outlier / noise,gov,gov_inst,2024-01-10
1411,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-01-10
1412,17,Local authorities and education oversight,gov,gov_inst,2024-01-10
1413,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-01-11
1414,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-11
1415,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-01-11
1416,1,Pupil attainment and exam results,fft,ed_res_org,2024-01-11
1417,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-12
1418,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-12
1419,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-12
1420,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-01-12
1421,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-01-13
1422,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-13
1423,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-01-14
1424,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-15
1425,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-15
1426,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-15
1427,-1,Outlier / noise,gov,gov_inst,2024-01-15
1428,19,Education leadership and professional development,fed,prof_body,2024-01-15
1429,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-01-15
1430,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-15
1431,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-16
1432,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-01-16
1433,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-01-16
1434,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-17
1435,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-17
1436,17,Local authorities and education oversight,gov,gov_inst,2024-01-17
1437,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-18
1438,7,Pupil attendance and absence,schoolsweek,ed_journalism,2024-01-18
1439,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-01-18
1440,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-18
1441,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-19
1442,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-01-19
1443,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-19
1444,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-19
1445,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-01-19
1446,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-19
1447,10,"Teacher pay, unions, and industrial action",schoolsweek,ed_journalism,2024-01-19
1448,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-19
1449,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-19
1450,3,Special educational needs and SEND provision,gov,gov_inst,2024-01-19
1451,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-01-20
1452,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-01-21
1453,-1,Outlier / noise,gov,gov_inst,2024-01-22
1454,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-22
1455,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-22
1456,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2024-01-22
1457,18,Education ministers and political leadership,schoolsweek,ed_journalism,2024-01-22
1458,11,Free school meals and breakfast provision,epi,think_tank,2024-01-23
1459,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-01-23
1460,9,DfE intervention and academy warnings,gov,gov_inst,2024-01-23
1461,15,AI and digital technology in education,gov,gov_inst,2024-01-24
1462,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-24
1463,15,AI and digital technology in education,gov,gov_inst,2024-01-24
1464,17,Local authorities and education oversight,gov,gov_inst,2024-01-24
1465,15,AI and digital technology in education,schoolsweek,ed_journalism,2024-01-24
1466,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-25
1467,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-25
1468,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-25
1469,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-01-26
1470,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-26
1471,12,School funding and education budgets,schoolsweek,ed_journalism,2024-01-26
1472,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-01-26
1473,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-26
1474,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-26
1475,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-01-26
1476,9,DfE intervention and academy warnings,gov,gov_inst,2024-01-26
1477,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-27
1478,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-01-27
1479,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-27
1480,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-28
1481,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-29
1482,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-01-29
1483,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-29
1484,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-30
1485,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-30
1486,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-30
1487,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-30
1488,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-30
1489,2,Teacher recruitment and workforce supply,gov,gov_inst,2024-01-30
1490,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2024-01-30
1491,1,Pupil attainment and exam results,epi,think_tank,2024-01-31
1492,-1,Outlier / noise,gov,gov_inst,2024-01-31
1493,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-01-31
1494,-1,Outlier / noise,schoolsweek,ed_journalism,2024-01-31
1495,15,AI and digital technology in education,schoolsweek,ed_journalism,2024-02-01
1496,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-01
1497,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-02-01
1498,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2024-02-01
1499,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2024-02-01
1500,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-01
1501,21,Pupil suspensions and exclusions,fft,ed_res_org,2024-02-01
1502,9,DfE intervention and academy warnings,gov,gov_inst,2024-02-01
1503,21,Pupil suspensions and exclusions,fft,ed_res_org,2024-02-01
1504,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2024-02-02
1505,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-02-02
1506,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-02-02
1507,-1,Outlier / noise,gov,gov_inst,2024-02-02
1508,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-02-02
1509,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2024-02-02
1510,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-03
1511,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-02-04
1512,-1,Outlier / noise,nuffield,think_tank,2024-02-04
1513,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2024-02-04
1514,13,"Skills, apprenticeships, and employment pathways",schoolsweek,ed_journalism,2024-02-04
1515,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-05
1516,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-02-05
1517,10,"Teacher pay, unions, and industrial action",schoolsweek,ed_journalism,2024-02-05
1518,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-02-05
1519,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-02-06
1520,8,Academy trust statements and responses,schoolsweek,ed_journalism,2024-02-06
1521,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-02-06
1522,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-02-07
1523,17,Local authorities and education oversight,gov,gov_inst,2024-02-07
1524,-1,Outlier / noise,gov,gov_inst,2024-02-08
1525,5,School buildings and RAAC safety,gov,gov_inst,2024-02-08
1526,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-08
1527,21,Pupil suspensions and exclusions,fft,ed_res_org,2024-02-08
1528,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-08
1529,1,Pupil attainment and exam results,fft,ed_res_org,2024-02-08
1530,23,Outlier / noise,schoolsweek,ed_journalism,2024-02-08
1531,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-02-08
1532,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-02-08
1533,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-09
1534,4,Academy trusts and school governance,epi,think_tank,2024-02-09
1535,23,Outlier / noise,schoolsweek,ed_journalism,2024-02-09
1536,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-09
1537,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2024-02-09
1538,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-02-09
1539,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-09
1540,4,Academy trusts and school governance,schoolsweek,ed_journalism,2024-02-10
1541,10,"Teacher pay, unions, and industrial action",schoolsweek,ed_journalism,2024-02-10
1542,13,"Skills, apprenticeships, and employment pathways",schoolsweek,ed_journalism,2024-02-11
1543,6,Guidance for schools and children,schoolsweek,ed_journalism,2024-02-11
1544,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2024-02-12
1545,23,Outlier / noise,schoolsweek,ed_journalism,2024-02-12
1546,17,Local authorities and education oversight,gov,gov_inst,2024-02-14
1547,-1,Outlier / noise,nuffield,think_tank,2024-02-14
1548,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-14
1549,-1,Outlier / noise,epi,think_tank,2024-02-15
1550,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-15
1551,-1,Outlier / noise,schoolsweek,ed_journalism,2024-02-15
